SaleID,Product_id,Customer_id,Units_sold,SaleDate,BuyerType,year
9336,14,70,4,"Sunday, July 16, 2023",User,2023
145,14,176,4,"Wednesday, January 25, 2023",User,2023
255,14,177,4,"Wednesday, June 28, 2023",User,2023
361,14,14,4,"Tuesday, October 3, 2023",User,2023
423,14,125,4,"Tuesday, June 6, 2023",User,2023
433,14,47,4,"Tuesday, June 20, 2023",User,2023
449,14,15,4,"Thursday, December 7, 2023",User,2023
485,14,48,4,"Thursday, August 31, 2023",User,2023
521,14,196,4,"Sunday, March 5, 2023",User,2023
765,14,99,4,"Saturday, August 5, 2023",User,2023
1210,14,60,4,"Saturday, November 25, 2023",User,2023
1453,14,117,4,"Monday, December 11, 2023",User,2023
1458,14,99,4,"Wednesday, August 23, 2023",User,2023
1509,14,41,4,"Tuesday, November 14, 2023",User,2023
1723,14,33,4,"Tuesday, January 24, 2023",User,2023
1735,14,111,4,"Friday, June 23, 2023",User,2023
1760,14,159,4,"Saturday, June 10, 2023",User,2023
1771,14,27,4,"Tuesday, June 20, 2023",User,2023
2403,14,168,4,"Friday, September 15, 2023",User,2023
2692,14,6,4,"Monday, August 21, 2023",User,2023
2731,14,24,4,"Thursday, January 12, 2023",User,2023
3286,14,197,4,"Sunday, April 9, 2023",User,2023
3427,14,112,4,"Tuesday, February 7, 2023",User,2023
3931,14,80,4,"Thursday, January 19, 2023",User,2023
4021,14,60,4,"Thursday, May 18, 2023",User,2023
4071,14,26,4,"Sunday, May 28, 2023",User,2023
4130,14,52,4,"Sunday, December 17, 2023",User,2023
4264,14,36,4,"Friday, December 8, 2023",User,2023
4536,14,79,4,"Saturday, December 23, 2023",User,2023
4606,14,162,4,"Monday, December 4, 2023",User,2023
4652,14,5,4,"Monday, March 27, 2023",User,2023
365,14,38,4,"Saturday, December 31, 2022",User,2022
1121,14,115,4,"Saturday, January 25, 2025",User,2025
67,39,125,4,"Saturday, June 24, 2023",User,2023
140,39,153,4,"Monday, January 2, 2023",User,2023
245,39,189,4,"Thursday, December 7, 2023",User,2023
520,39,103,4,"Saturday, September 23, 2023",User,2023
620,39,62,4,"Sunday, February 12, 2023",User,2023
775,39,109,4,"Saturday, September 2, 2023",User,2023
860,39,177,4,"Saturday, April 15, 2023",User,2023
1161,39,48,4,"Monday, April 10, 2023",User,2023
1177,39,186,4,"Friday, March 31, 2023",User,2023
1271,39,84,4,"Saturday, November 25, 2023",User,2023
1676,39,34,4,"Friday, December 15, 2023",User,2023
1699,39,109,4,"Monday, May 29, 2023",User,2023
1714,39,127,4,"Wednesday, February 8, 2023",User,2023
1987,39,169,4,"Friday, August 25, 2023",User,2023
2071,39,106,4,"Tuesday, December 12, 2023",User,2023
2126,39,99,4,"Sunday, December 31, 2023",User,2023
2151,39,5,4,"Friday, January 6, 2023",User,2023
2615,39,139,4,"Sunday, September 17, 2023",User,2023
2642,39,182,4,"Wednesday, January 18, 2023",User,2023
2727,39,99,4,"Wednesday, August 23, 2023",User,2023
3212,39,153,4,"Wednesday, March 15, 2023",User,2023
3487,39,23,4,"Thursday, October 5, 2023",User,2023
4028,39,77,4,"Friday, December 29, 2023",User,2023
4189,39,46,4,"Wednesday, September 13, 2023",User,2023
4543,39,178,4,"Thursday, March 23, 2023",User,2023
4569,39,34,4,"Thursday, May 18, 2023",User,2023
4669,39,113,4,"Wednesday, September 6, 2023",User,2023
5096,39,174,4,"Friday, April 14, 2023",User,2023
5122,39,31,4,"Sunday, February 26, 2023",User,2023
5308,39,13,4,"Tuesday, May 30, 2023",User,2023
5548,39,120,4,"Wednesday, August 9, 2023",User,2023
5929,39,118,4,"Monday, August 7, 2023",User,2023
6401,39,192,4,"Wednesday, October 11, 2023",User,2023
6456,39,86,4,"Thursday, April 13, 2023",User,2023
6515,39,161,4,"Tuesday, September 12, 2023",User,2023
6521,39,37,4,"Monday, December 4, 2023",User,2023
6637,39,150,4,"Monday, April 10, 2023",User,2023
6779,39,193,4,"Wednesday, October 4, 2023",User,2023
7036,39,69,4,"Sunday, April 23, 2023",User,2023
7046,39,164,4,"Saturday, November 18, 2023",User,2023
7085,39,7,4,"Sunday, August 20, 2023",User,2023
7389,39,10,4,"Thursday, March 9, 2023",User,2023
7595,39,150,4,"Saturday, February 25, 2023",User,2023
7969,39,152,4,"Thursday, April 13, 2023",User,2023
7996,39,69,4,"Saturday, November 18, 2023",User,2023
8202,39,43,4,"Friday, October 20, 2023",User,2023
8325,39,116,4,"Saturday, October 28, 2023",User,2023
8499,39,85,4,"Friday, August 11, 2023",User,2023
8624,39,86,4,"Tuesday, March 7, 2023",User,2023
8883,39,127,4,"Sunday, February 26, 2023",User,2023
9137,39,75,4,"Thursday, August 10, 2023",User,2023
9237,39,125,4,"Monday, November 13, 2023",User,2023
9643,39,184,4,"Friday, April 7, 2023",User,2023
9678,39,50,4,"Wednesday, September 20, 2023",User,2023
67,39,29,4,"Monday, November 13, 2023",User,2023
140,39,153,4,"Wednesday, January 18, 2023",User,2023
245,39,189,4,"Wednesday, June 14, 2023",User,2023
520,39,103,4,"Sunday, February 5, 2023",User,2023
620,39,62,4,"Tuesday, September 19, 2023",User,2023
775,39,109,4,"Monday, May 22, 2023",User,2023
860,39,177,4,"Monday, September 18, 2023",User,2023
1161,39,48,4,"Monday, April 10, 2023",User,2023
1177,39,186,4,"Friday, March 31, 2023",User,2023
1271,39,84,4,"Saturday, November 25, 2023",User,2023
1676,39,34,4,"Friday, December 15, 2023",User,2023
1699,39,109,4,"Monday, May 29, 2023",User,2023
1714,39,127,4,"Wednesday, February 8, 2023",User,2023
1987,39,169,4,"Friday, August 25, 2023",User,2023
2071,39,106,4,"Tuesday, December 12, 2023",User,2023
2126,39,99,4,"Sunday, December 31, 2023",User,2023
2151,39,5,4,"Friday, January 6, 2023",User,2023
2615,39,139,4,"Sunday, September 17, 2023",User,2023
2642,39,182,4,"Wednesday, January 18, 2023",User,2023
2727,39,99,4,"Wednesday, August 23, 2023",User,2023
3212,39,153,4,"Wednesday, March 15, 2023",User,2023
3487,39,23,4,"Thursday, October 5, 2023",User,2023
4028,39,77,4,"Friday, December 29, 2023",User,2023
4189,39,46,4,"Wednesday, September 13, 2023",User,2023
4543,39,178,4,"Thursday, March 23, 2023",User,2023
4569,39,34,4,"Thursday, May 18, 2023",User,2023
4669,39,113,4,"Wednesday, September 6, 2023",User,2023
224,39,143,4,"Thursday, December 8, 2022",User,2022
493,39,113,4,"Saturday, August 5, 2023",User,2023
1402,39,94,4,"Tuesday, February 11, 2025",User,2025
1490,39,181,4,"Thursday, January 29, 2026",User,2026
35,7,87,4,"Saturday, March 18, 2023",User,2023
154,7,88,4,"Monday, July 17, 2023",User,2023
212,7,92,4,"Wednesday, April 19, 2023",User,2023
253,7,169,4,"Sunday, June 25, 2023",User,2023
267,7,58,4,"Sunday, August 6, 2023",User,2023
369,7,80,4,"Tuesday, February 7, 2023",User,2023
1206,7,163,4,"Wednesday, July 5, 2023",User,2023
1532,7,12,4,"Tuesday, August 29, 2023",User,2023
1534,7,112,4,"Sunday, December 31, 2023",User,2023
1561,7,184,4,"Monday, October 23, 2023",User,2023
1658,7,21,4,"Monday, August 28, 2023",User,2023
1764,7,185,4,"Tuesday, February 28, 2023",User,2023
2060,7,167,4,"Monday, May 1, 2023",User,2023
2115,7,168,4,"Friday, August 4, 2023",User,2023
2240,7,198,4,"Sunday, February 12, 2023",User,2023
2421,7,63,4,"Sunday, May 7, 2023",User,2023
2688,7,27,4,"Saturday, December 23, 2023",User,2023
2961,7,191,4,"Friday, December 15, 2023",User,2023
3074,7,92,4,"Saturday, December 16, 2023",User,2023
3081,7,134,4,"Tuesday, February 14, 2023",User,2023
3284,7,40,4,"Sunday, July 2, 2023",User,2023
3483,7,97,4,"Saturday, April 1, 2023",User,2023
3966,7,67,4,"Wednesday, September 6, 2023",User,2023
4001,7,145,4,"Sunday, January 1, 2023",User,2023
4060,7,123,4,"Tuesday, June 13, 2023",User,2023
4389,7,44,4,"Thursday, September 21, 2023",User,2023
4622,7,133,4,"Saturday, June 17, 2023",User,2023
4761,7,107,4,"Tuesday, May 9, 2023",User,2023
4844,7,183,4,"Tuesday, July 18, 2023",User,2023
4908,7,174,4,"Sunday, September 10, 2023",User,2023
4932,7,23,4,"Wednesday, June 28, 2023",User,2023
5800,7,85,4,"Tuesday, October 3, 2023",User,2023
6248,7,84,4,"Friday, November 10, 2023",User,2023
6653,7,54,4,"Saturday, August 19, 2023",User,2023
6748,7,115,4,"Wednesday, February 15, 2023",User,2023
7076,7,178,4,"Wednesday, June 7, 2023",User,2023
7224,7,107,4,"Friday, February 10, 2023",User,2023
7341,7,118,4,"Tuesday, February 21, 2023",User,2023
7383,7,138,4,"Wednesday, July 12, 2023",User,2023
7438,7,11,4,"Friday, December 1, 2023",User,2023
7501,7,96,4,"Friday, April 28, 2023",User,2023
7600,7,129,4,"Friday, December 15, 2023",User,2023
7738,7,139,4,"Sunday, November 12, 2023",User,2023
8317,7,118,4,"Wednesday, October 18, 2023",User,2023
8423,7,1,4,"Thursday, January 19, 2023",User,2023
8431,7,132,4,"Thursday, January 26, 2023",User,2023
8771,7,90,4,"Wednesday, September 13, 2023",User,2023
8994,7,197,4,"Monday, December 4, 2023",User,2023
9070,7,101,4,"Saturday, August 12, 2023",User,2023
9275,7,46,4,"Wednesday, September 27, 2023",User,2023
9410,7,158,4,"Friday, April 14, 2023",User,2023
9469,7,191,4,"Sunday, December 3, 2023",User,2023
9543,7,54,4,"Monday, September 11, 2023",User,2023
9575,7,114,4,"Sunday, July 30, 2023",User,2023
9604,7,135,4,"Thursday, May 18, 2023",User,2023
35,7,87,4,"Thursday, September 28, 2023",User,2023
154,7,88,4,"Sunday, July 2, 2023",User,2023
212,7,92,4,"Friday, April 28, 2023",User,2023
253,7,169,4,"Monday, June 26, 2023",User,2023
267,7,58,4,"Friday, July 14, 2023",User,2023
369,7,80,4,"Wednesday, March 22, 2023",User,2023
1206,7,163,4,"Wednesday, July 5, 2023",User,2023
1532,7,12,4,"Tuesday, August 29, 2023",User,2023
1534,7,112,4,"Sunday, December 31, 2023",User,2023
1561,7,184,4,"Monday, October 23, 2023",User,2023
1658,7,21,4,"Monday, August 28, 2023",User,2023
1764,7,185,4,"Tuesday, February 28, 2023",User,2023
2060,7,167,4,"Monday, May 1, 2023",User,2023
2115,7,168,4,"Friday, August 4, 2023",User,2023
2240,7,198,4,"Sunday, February 12, 2023",User,2023
2421,7,63,4,"Sunday, May 7, 2023",User,2023
2688,7,27,4,"Saturday, December 23, 2023",User,2023
2961,7,191,4,"Friday, December 15, 2023",User,2023
3074,7,92,4,"Saturday, December 16, 2023",User,2023
3081,7,134,4,"Tuesday, February 14, 2023",User,2023
3284,7,40,4,"Sunday, July 2, 2023",User,2023
3483,7,97,4,"Saturday, April 1, 2023",User,2023
3966,7,67,4,"Wednesday, September 6, 2023",User,2023
4001,7,145,4,"Sunday, January 1, 2023",User,2023
4060,7,123,4,"Tuesday, June 13, 2023",User,2023
4389,7,44,4,"Thursday, September 21, 2023",User,2023
4622,7,133,4,"Saturday, June 17, 2023",User,2023
4761,7,107,4,"Tuesday, May 9, 2023",User,2023
1117,7,3,4,"Tuesday, January 21, 2025",User,2025
301,24,130,4,"Thursday, April 20, 2023",User,2023
358,24,14,4,"Wednesday, July 26, 2023",User,2023
669,24,138,4,"Monday, February 27, 2023",User,2023
684,24,16,4,"Saturday, October 14, 2023",User,2023
688,24,199,4,"Wednesday, October 18, 2023",User,2023
986,24,81,4,"Thursday, May 11, 2023",User,2023
1030,24,104,4,"Thursday, June 1, 2023",User,2023
1057,24,14,4,"Sunday, August 6, 2023",User,2023
1072,24,125,4,"Monday, January 30, 2023",User,2023
1748,24,76,4,"Saturday, July 1, 2023",User,2023
1951,24,117,4,"Wednesday, August 23, 2023",User,2023
2200,24,40,4,"Monday, August 28, 2023",User,2023
2323,24,178,4,"Friday, June 30, 2023",User,2023
2361,24,55,4,"Saturday, December 16, 2023",User,2023
2912,24,4,4,"Sunday, February 26, 2023",User,2023
2995,24,153,4,"Monday, May 22, 2023",User,2023
3023,24,49,4,"Tuesday, December 26, 2023",User,2023
3555,24,12,4,"Sunday, January 22, 2023",User,2023
3660,24,4,4,"Friday, June 16, 2023",User,2023
3967,24,27,4,"Saturday, March 11, 2023",User,2023
4059,24,82,4,"Tuesday, December 26, 2023",User,2023
4179,24,83,4,"Thursday, May 4, 2023",User,2023
4473,24,56,4,"Wednesday, November 29, 2023",User,2023
4686,24,183,4,"Tuesday, June 20, 2023",User,2023
4732,24,67,4,"Saturday, July 22, 2023",User,2023
4855,24,52,4,"Thursday, June 8, 2023",User,2023
5035,24,199,4,"Wednesday, May 24, 2023",User,2023
5283,24,56,4,"Friday, July 21, 2023",User,2023
5300,24,95,4,"Thursday, April 6, 2023",User,2023
5373,24,122,4,"Friday, May 12, 2023",User,2023
5514,24,107,4,"Saturday, October 21, 2023",User,2023
5591,24,164,4,"Tuesday, February 7, 2023",User,2023
5668,24,59,4,"Tuesday, June 27, 2023",User,2023
5682,24,69,4,"Saturday, July 22, 2023",User,2023
5862,24,109,4,"Tuesday, February 7, 2023",User,2023
6142,24,164,4,"Tuesday, December 26, 2023",User,2023
6478,24,67,4,"Friday, March 17, 2023",User,2023
6506,24,93,4,"Monday, August 14, 2023",User,2023
6533,24,47,4,"Friday, July 14, 2023",User,2023
6542,24,24,4,"Friday, December 29, 2023",User,2023
6675,24,113,4,"Thursday, June 1, 2023",User,2023
6834,24,66,4,"Tuesday, April 11, 2023",User,2023
6935,24,81,4,"Sunday, December 17, 2023",User,2023
7032,24,48,4,"Sunday, October 29, 2023",User,2023
7177,24,121,4,"Wednesday, August 9, 2023",User,2023
7301,24,47,4,"Monday, September 25, 2023",User,2023
7559,24,177,4,"Wednesday, October 4, 2023",User,2023
7920,24,13,4,"Saturday, October 14, 2023",User,2023
8149,24,67,4,"Tuesday, June 13, 2023",User,2023
8299,24,149,4,"Monday, November 27, 2023",User,2023
8419,24,32,4,"Tuesday, November 21, 2023",User,2023
8577,24,165,4,"Tuesday, January 3, 2023",User,2023
8603,24,187,4,"Tuesday, August 22, 2023",User,2023
8839,24,140,4,"Saturday, October 7, 2023",User,2023
9483,24,144,4,"Thursday, August 10, 2023",User,2023
9497,24,30,4,"Sunday, September 10, 2023",User,2023
9824,24,29,4,"Saturday, July 8, 2023",User,2023
301,24,130,4,"Thursday, August 31, 2023",User,2023
358,24,14,4,"Monday, July 3, 2023",User,2023
669,24,138,4,"Monday, November 27, 2023",User,2023
684,24,16,4,"Saturday, January 14, 2023",User,2023
688,24,199,4,"Thursday, January 19, 2023",User,2023
986,24,81,4,"Tuesday, December 3, 2024",User,2024
1030,24,104,4,"Thursday, June 1, 2023",User,2023
1057,24,14,4,"Sunday, August 6, 2023",User,2023
1072,24,125,4,"Monday, January 30, 2023",User,2023
1748,24,76,4,"Saturday, July 1, 2023",User,2023
1951,24,117,4,"Wednesday, August 23, 2023",User,2023
2200,24,40,4,"Monday, August 28, 2023",User,2023
2323,24,178,4,"Friday, June 30, 2023",User,2023
2361,24,55,4,"Saturday, December 16, 2023",User,2023
2912,24,4,4,"Sunday, February 26, 2023",User,2023
2995,24,153,4,"Monday, May 22, 2023",User,2023
3023,24,49,4,"Tuesday, December 26, 2023",User,2023
3555,24,12,4,"Sunday, January 22, 2023",User,2023
3660,24,4,4,"Friday, June 16, 2023",User,2023
3967,24,27,4,"Saturday, March 11, 2023",User,2023
4059,24,82,4,"Tuesday, December 26, 2023",User,2023
4179,24,83,4,"Thursday, May 4, 2023",User,2023
4473,24,56,4,"Wednesday, November 29, 2023",User,2023
4686,24,183,4,"Tuesday, June 20, 2023",User,2023
4732,24,67,4,"Saturday, July 22, 2023",User,2023
126,24,125,4,"Sunday, June 5, 2022",User,2022
1432,24,159,4,"Wednesday, February 12, 2025",User,2025
112,19,21,4,"Saturday, May 6, 2023",User,2023
174,19,168,4,"Wednesday, June 28, 2023",User,2023
183,19,82,4,"Saturday, July 15, 2023",User,2023
506,19,117,4,"Sunday, January 22, 2023",User,2023
625,19,122,4,"Thursday, March 2, 2023",User,2023
728,19,148,4,"Monday, July 24, 2023",User,2023
1028,19,55,4,"Tuesday, October 31, 2023",User,2023
1202,19,153,4,"Thursday, November 23, 2023",User,2023
1407,19,186,4,"Thursday, December 14, 2023",User,2023
1711,19,26,4,"Friday, August 4, 2023",User,2023
1864,19,156,4,"Friday, February 10, 2023",User,2023
1980,19,3,4,"Friday, June 2, 2023",User,2023
2020,19,122,4,"Friday, June 9, 2023",User,2023
2429,19,117,4,"Friday, December 22, 2023",User,2023
2524,19,122,4,"Sunday, September 3, 2023",User,2023
3012,19,53,4,"Tuesday, July 4, 2023",User,2023
3022,19,136,4,"Monday, January 16, 2023",User,2023
3046,19,96,4,"Thursday, May 18, 2023",User,2023
3817,19,194,4,"Wednesday, November 8, 2023",User,2023
3867,19,131,4,"Thursday, March 9, 2023",User,2023
4075,19,176,4,"Sunday, October 22, 2023",User,2023
4093,19,134,4,"Saturday, December 16, 2023",User,2023
4329,19,72,4,"Monday, November 20, 2023",User,2023
4455,19,98,4,"Thursday, June 29, 2023",User,2023
4579,19,89,4,"Monday, October 30, 2023",User,2023
4585,19,21,4,"Sunday, April 23, 2023",User,2023
4616,19,53,4,"Friday, September 22, 2023",User,2023
5056,19,145,4,"Tuesday, November 14, 2023",User,2023
5268,19,168,4,"Saturday, April 15, 2023",User,2023
5347,19,200,4,"Friday, August 18, 2023",User,2023
5442,19,33,4,"Thursday, October 12, 2023",User,2023
5471,19,53,4,"Monday, August 28, 2023",User,2023
5481,19,185,4,"Tuesday, February 21, 2023",User,2023
5542,19,147,4,"Friday, February 10, 2023",User,2023
5614,19,160,4,"Wednesday, May 3, 2023",User,2023
5679,19,126,4,"Monday, May 29, 2023",User,2023
5703,19,119,4,"Wednesday, January 4, 2023",User,2023
5734,19,95,4,"Wednesday, June 28, 2023",User,2023
5963,19,16,4,"Saturday, July 15, 2023",User,2023
6161,19,57,4,"Wednesday, July 19, 2023",User,2023
6400,19,178,4,"Monday, January 30, 2023",User,2023
6471,19,121,4,"Tuesday, December 12, 2023",User,2023
6507,19,14,4,"Thursday, March 16, 2023",User,2023
6713,19,71,4,"Tuesday, January 31, 2023",User,2023
6938,19,78,4,"Friday, November 17, 2023",User,2023
6953,19,190,4,"Friday, October 6, 2023",User,2023
7253,19,151,4,"Saturday, December 9, 2023",User,2023
7310,19,171,4,"Sunday, August 13, 2023",User,2023
7544,19,60,4,"Friday, July 28, 2023",User,2023
7623,19,82,4,"Saturday, October 28, 2023",User,2023
8000,19,45,4,"Sunday, August 20, 2023",User,2023
8417,19,111,4,"Tuesday, September 19, 2023",User,2023
8526,19,131,4,"Sunday, May 21, 2023",User,2023
9388,19,11,4,"Thursday, February 9, 2023",User,2023
9414,19,80,4,"Saturday, May 13, 2023",User,2023
112,19,21,4,"Monday, January 15, 2024",User,2024
174,19,168,4,"Monday, July 3, 2023",User,2023
183,19,82,4,"Monday, March 20, 2023",User,2023
506,19,117,4,"Monday, December 4, 2023",User,2023
625,19,122,4,"Tuesday, September 26, 2023",User,2023
728,19,148,4,"Thursday, March 16, 2023",User,2023
1028,19,55,4,"Tuesday, October 31, 2023",User,2023
1202,19,153,4,"Thursday, November 23, 2023",User,2023
1407,19,186,4,"Thursday, December 14, 2023",User,2023
1711,19,26,4,"Friday, August 4, 2023",User,2023
1864,19,156,4,"Friday, February 10, 2023",User,2023
1980,19,3,4,"Friday, June 2, 2023",User,2023
2020,19,122,4,"Friday, June 9, 2023",User,2023
2429,19,117,4,"Friday, December 22, 2023",User,2023
2524,19,122,4,"Sunday, September 3, 2023",User,2023
3012,19,53,4,"Tuesday, July 4, 2023",User,2023
3022,19,136,4,"Monday, January 16, 2023",User,2023
3046,19,96,4,"Thursday, May 18, 2023",User,2023
3817,19,194,4,"Wednesday, November 8, 2023",User,2023
3867,19,131,4,"Thursday, March 9, 2023",User,2023
4075,19,176,4,"Sunday, October 22, 2023",User,2023
4093,19,134,4,"Saturday, December 16, 2023",User,2023
4329,19,72,4,"Monday, November 20, 2023",User,2023
4455,19,98,4,"Thursday, June 29, 2023",User,2023
4579,19,89,4,"Monday, October 30, 2023",User,2023
4585,19,21,4,"Sunday, April 23, 2023",User,2023
4616,19,53,4,"Friday, September 22, 2023",User,2023
1372,19,183,4,"Monday, March 10, 2025",User,2025
1149,12,159,4,"Wednesday, March 15, 2023",User,2023
1160,12,23,4,"Sunday, September 3, 2023",User,2023
1663,12,38,4,"Sunday, August 6, 2023",User,2023
1682,12,77,4,"Wednesday, November 8, 2023",User,2023
1721,12,184,4,"Thursday, December 28, 2023",User,2023
1736,12,87,4,"Friday, March 3, 2023",User,2023
1756,12,194,4,"Monday, October 23, 2023",User,2023
1932,12,91,4,"Sunday, January 22, 2023",User,2023
2606,12,82,4,"Sunday, January 8, 2023",User,2023
2690,12,54,4,"Tuesday, June 13, 2023",User,2023
2977,12,141,4,"Sunday, October 15, 2023",User,2023
3052,12,55,4,"Wednesday, February 15, 2023",User,2023
3331,12,85,4,"Wednesday, February 15, 2023",User,2023
3567,12,74,4,"Thursday, January 12, 2023",User,2023
3723,12,148,4,"Tuesday, November 14, 2023",User,2023
3730,12,9,4,"Sunday, December 17, 2023",User,2023
3754,12,57,4,"Tuesday, February 14, 2023",User,2023
3827,12,169,4,"Friday, June 23, 2023",User,2023
3926,12,107,4,"Monday, October 16, 2023",User,2023
3935,12,24,4,"Tuesday, February 21, 2023",User,2023
4242,12,8,4,"Wednesday, March 29, 2023",User,2023
4310,12,9,4,"Saturday, May 6, 2023",User,2023
4441,12,107,4,"Friday, June 16, 2023",User,2023
4656,12,29,4,"Thursday, July 20, 2023",User,2023
4728,12,135,4,"Monday, June 5, 2023",User,2023
4824,12,47,4,"Wednesday, July 5, 2023",User,2023
4990,12,49,4,"Wednesday, May 17, 2023",User,2023
5031,12,146,4,"Tuesday, October 3, 2023",User,2023
5297,12,105,4,"Sunday, March 5, 2023",User,2023
6042,12,79,4,"Saturday, June 17, 2023",User,2023
